ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
2248-V	HSK 4	从中	cóngzhōng	from among; from within	从中学习 - cóngzhōng xuéxí - Learn from this<br>从中选择 - cóngzhōng xuǎnzé - Choose from among<br>从中获得 - cóngzhōng huòdé - Obtain from this	preposition,source,extraction	[sound:hsk4_从中.wav]
2249-V	HSK 4	粗	cū	thick; rough; coarse	粗线 - cū xiàn - Thick line<br>粗心 - cūxīn - Careless<br>这根绳子很粗 - zhè gēn shéngzi hěn cū - This rope is very thick	adjective,dimension,texture	[sound:hsk4_粗.wav]
2250-V	HSK 4	存	cún	deposit; store	存钱 - cún qián - Deposit money<br>存在银行 - cún zài yínháng - Deposit at the bank<br>保存 - bǎocún - Save	verb,bank,storage	[sound:hsk4_存.wav]
2251-V	HSK 4	村	cūn	village	农村 - nóngcūn - Countryside<br>村子 - cūnzi - Village<br>小村庄 - xiǎo cūnzhuāng - Small village	noun,place,rural	[sound:hsk4_村.wav]
2252-V	HSK 4	错过	cuòguò	miss; let slip	错过机会 - cuòguò jīhuì - Miss an opportunity<br>错过火车 - cuòguò huǒchē - Miss the train<br>不要错过 - búyào cuòguò - Don't miss it	verb,opportunity,time	[sound:hsk4_错过.wav]
1139-V	HSK 4	错误	cuòwù	mistake; error	犯错误 - fàn cuòwù - Make a mistake<br>改正错误 - gǎizhèng cuòwù - Correct mistakes<br>错误的 - cuòwù de - Incorrect	education	[sound:hsk1_错误.wav]
2253-V	HSK 4	粗心	cūxīn	careless; absent-minded	太粗心了 - tài cūxīn le - Too careless<br>粗心大意 - cūxīn dàyì - Careless and inattentive<br>不要粗心 - búyào cūxīn - Don't be careless	adjective,personality,flaw	[sound:hsk4_粗心.wav]
2254-V	HSK 4	答	dá	answer; respond	回答 - huídá - Answer<br>答题 - dá tí - Answer questions<br>答案 - dá'àn - Answer	verb,communication,response	[sound:hsk4_答.wav]
2255-V	HSK 4	打招呼	dǎ zhāohu	greet; say hello	跟他打招呼 - gēn tā dǎ zhāohu - Greet him<br>打个招呼 - dǎ gè zhāohu - Say a quick hello<br>先打个招呼 - xiān dǎ gè zhāohu - Say hello first	verb,social,greeting	[sound:hsk4_打招呼.wav]
1138-V	HSK 4	答案	dá'àn	answer	正确答案 - zhèngquè dá'àn - Correct answer<br>找答案 - zhǎo dá'àn - Find an answer<br>标准答案 - biāozhǔn dá'àn - Standard answer	education	[sound:hsk1_答案.wav]
2256-V	HSK 4	大巴	dàbā	coach; long-distance bus	坐大巴 - zuò dàbā - Take the coach<br>大巴车 - dàbā chē - Coach bus<br>机场大巴 - jīchǎng dàbā - Airport shuttle	noun,transport,vehicle	[sound:hsk4_大巴.wav]
2257-V	HSK 4	打败	dǎbài	beat; defeat	打败对手 - dǎbài duìshǒu - Beat the opponent<br>被打败 - bèi dǎbài - Be defeated<br>我们打败了他们 - wǒmen dǎbài le tāmen - We defeated them	verb,competition,victory	[sound:hsk4_打败.wav]
2258-V	HSK 4	大大	dàdà	greatly; considerably	大大提高 - dàdà tígāo - Improve considerably<br>大大增加 - dàdà zēngjiā - Increase greatly<br>大大减少 - dàdà jiǎnshǎo - Reduce considerably	adverb,degree,intensity	[sound:hsk4_大大.wav]
2259-V	HSK 4	达到	dádào	reach; achieve	达到目标 - dádào mùbiāo - Reach the goal<br>达到要求 - dádào yāoqiú - Meet the requirements<br>达到标准 - dádào biāozhǔn - Meet the standard	verb,goal,achievement	[sound:hsk4_达到.wav]
2260-V	HSK 4	打工	dǎgōng	work (part-time job)	去打工 - qù dǎgōng - Go to work<br>打工赚钱 - dǎgōng zhuànqián - Work to earn money<br>暑假打工 - shǔjià dǎgōng - Work during summer vacation	verb,work,employment	[sound:hsk4_打工.wav]
2261-V	HSK 4	戴	dài	wear (accessories)	戴眼镜 - dài yǎnjìng - Wear glasses<br>戴帽子 - dài màozi - Wear a hat<br>戴手表 - dài shǒubiǎo - Wear a watch	verb,clothing,accessory	[sound:hsk4_戴.wav]
2262-V	HSK 4	待	dāi	stay (often in 待在…)	待在家里 - dāi zài jiālǐ - Stay at home<br>待一会儿 - dāi yíhuìr - Stay for a while<br>等待 - děngdài - Wait	verb,time,place	[sound:hsk4_待.wav]
2263-V	HSK 4	大夫	dàifu	doctor; physician	看大夫 - kàn dàifu - See the doctor<br>大夫说 - dàifu shuō - The doctor says<br>请问大夫 - qǐngwèn dàifu - Excuse me, doctor	noun,profession,health	[sound:hsk4_大夫.wav]
2264-V	HSK 4	袋子	dàizi	bag	塑料袋子 - sùliào dàizi - Plastic bag<br>一个袋子 - yí gè dàizi - A bag<br>把东西放进袋子 - bǎ dōngxi fàng jìn dàizi - Put things in the bag	noun,object,container	[sound:hsk4_袋子.wav]
2265-V	HSK 4	大量	dàliàng	large quantity; a lot of	大量的工作 - dàliàng de gōngzuò - A lot of work<br>大量资金 - dàliàng zījīn - Large amount of funds<br>需要大量时间 - xūyào dàliàng shíjiān - Require a lot of time	adjective,quantity,abundance	[sound:hsk4_大量.wav]
2266-V	HSK 4	当	dāng	be; serve as; play the role of	当老师 - dāng lǎoshī - Be a teacher<br>当时 - dāngshí - At that time<br>当然 - dāngrán - Of course	verb,action,function	[sound:hsk4_当1.wav]
2267-V	HSK 4	当时	dāngshí	at that time; then	当时我不知道 - dāngshí wǒ bù zhīdào - At that time I didn't know<br>当时的情况 - dāngshí de qíngkuàng - The situation at that time<br>当时很年轻 - dāngshí hěn niánqīng - I was young back then	adverb,time,past	[sound:hsk4_当时.wav]
2268-V	HSK 4	单位	dānwèi	unit; workplace	工作单位 - gōngzuò dānwèi - Workplace<br>你在哪个单位？ - nǐ zài nǎge dānwèi? - Where do you work?<br>单位地址 - dānwèi dìzhǐ - Workplace address	noun,work,organization	[sound:hsk4_单位.wav]
2269-V	HSK 4	倒	dào	"pour; turn upside down; in reverse; sometimes ""on the contrary"" (adverb)"	倒水 - dào shuǐ - Pour water<br>倒茶 - dào chá - Serve tea<br>把杯子倒过来 - bǎ bēizi dào guòlái - Turn the cup upside down	verb,action,liquid	[sound:hsk4_倒1.wav]
2270-V	HSK 4	道	dào	road; way (classifier)	一道题 - yí dào tí - A question/exercise<br>道路 - dàolù - Road, path<br>知道 - zhīdào - Know	noun,classifier,path	[sound:hsk4_道.wav]
2271-V	HSK 4	刀	dāo	knife	一把刀 - yì bǎ dāo - A knife<br>菜刀 - càidāo - Kitchen knife<br>刀叉 - dāochā - Knife and fork	noun,utensil,tool	[sound:hsk4_刀.wav]
1443-V	HSK 4	到底	dàodǐ	after all; in the end	到底是 - dàodǐ shì - In the end it is<br>到底怎样 - dàodǐ zěnyàng - How exactly?<br>到底如何 - dàodǐ rúhé - How exactly?	adverb	[sound:hsk1_到底.wav]
2272-V	HSK 4	到来	dàolái	arrival; coming	春天的到来 - chūntiān de dàolái - The arrival of spring<br>客人到来 - kèrén dàolái - The arrival of guests<br>新年到来 - xīnnián dàolái - The arrival of the New Year	noun,verb,time	[sound:hsk4_到来.wav]
2273-V	HSK 4	道路	dàolù	road; path	道路交通 - dàolù jiāotōng - Road traffic<br>道路安全 - dàolù ānquán - Road safety<br>走这条道路 - zǒu zhè tiáo dàolù - Take this road	noun,transport,route	[sound:hsk4_道路.wav]
943-V	HSK 4	道歉	dàoqiàn	apologize	我道歉 - wǒ dàoqiàn - I apologize<br>向他道歉 - xiàng tā dàoqiàn - Apologize to him<br>真诚道歉 - zhēnchéng dàoqiàn - Sincere apology	verb,politeness	[sound:hsk1_道歉.wav]
958-V	HSK 4	导游	dǎoyóu	tour guide	导游带路 - dǎoyóu dàilù - Guide to lead the way<br>跟导游 - gēn dǎoyóu - Follow the guide<br>导游介绍 - dǎoyóu jièshào - Introduction by the guide	travel,profession	[sound:hsk1_导游.wav]
1357-V	HSK 4	打扰	dǎrǎo	disturb; bother	打扰一下，请问... - dǎrǎo yíxià, qǐngwèn... - Excuse me, please...<br>不好意思打扰你了 - bù hǎoyìsi dǎrǎo nǐ le - Sorry to have bothered you<br>请勿打扰 - qǐng wù dǎrǎo - Please do not disturb<br>别打扰他，他在工作 - bié dǎrǎo tā, tā zài gōngzuò - Don't disturb him, he's working<br>对不起，打扰了 - duìbuqǐ, dǎrǎo le - Sorry for the disturbance	verb	[sound:hsk1_打扰.wav]
2274-V	HSK 4	大赛	dàsài	major competition; contest	歌唱大赛 - gēchàng dàsài - Singing competition<br>参加大赛 - cānjiā dàsài - Participate in a competition<br>世界大赛 - shìjiè dàsài - World competition	noun,sport,event	[sound:hsk4_大赛.wav]
2275-V	HSK 4	大厅	dàtīng	hall; lobby	酒店大厅 - jiǔdiàn dàtīng - Hotel lobby<br>在大厅等 - zài dàtīng děng - Wait in the lobby<br>候车大厅 - hòuchē dàtīng - Waiting room	noun,place,building	[sound:hsk4_大厅.wav]
1501-V	HSK 4	打印	dǎyìn	print	打印文件 - dǎyìn wénjiàn - Print a document<br>打印机 - dǎyìnjī - Printer<br>打印资料 - dǎyìn zīliào - Print documents	work,technology	[sound:hsk1_打印.wav]
942-V	HSK 4	答应	dāying	promise; agree	我答应你 - wǒ dāying nǐ - I promise you<br>答应帮忙 - dāying bāngmáng - Promised to help<br>一口答应 - yìkǒu dāying - Agreed immediately	verb	[sound:hsk1_答应.wav]
2276-V	HSK 4	打印机	dǎyìnjī	printer	用打印机 - yòng dǎyìnjī - Use the printer<br>打印机坏了 - dǎyìnjī huài le - The printer is broken<br>彩色打印机 - cǎisè dǎyìnjī - Color printer	noun,technology,office	[sound:hsk4_打印机.wav]
2277-V	HSK 4	大约	dàyuē	approximately; about	大约十点 - dàyuē shí diǎn - Around ten o'clock<br>大约一百人 - dàyuē yìbǎi rén - About a hundred people<br>大约需要两小时 - dàyuē xūyào liǎng xiǎoshí - It takes about two hours	adverb,quantity,approximation	[sound:hsk4_大约.wav]
854-V	HSK 4	打折	dǎzhé	give a discount	打折吗？ - dǎ zhé ma? - Do you give discounts?<br>打八折 - dǎ bā zhé - 80% discount.<br>打折促销 - dǎ zhé cùxiāo - Promotional discount.	shopping	[sound:hsk1_打折.wav]
1698-V	HSK 4	打针	dǎzhēn	give an injection	打针吃药 - dǎzhēn chī yào - Get an injection and take medicine<br>打针疼吗 - dǎzhēn téng ma - Does getting an injection hurt?<br>打预防针 - dǎ yùfángzhēn - Get a preventive vaccination	health	[sound:hsk1_打针.wav]
2278-V	HSK 4	大自然	dàzìrán	nature	大自然很美 - dàzìrán hěn měi - Nature is beautiful<br>保护大自然 - bǎohù dàzìrán - Protect nature<br>亲近大自然 - qīnjìn dàzìrán - Get close to nature	noun,nature,environment	[sound:hsk4_大自然.wav]
2279-V	HSK 4	等2	děng	equal; class; rank; "equal to"	等于 - děngyú - Be equal to<br>平等 - píngděng - Equality<br>等级 - děngjí - Level; rank	noun,math,society	[sound:hsk4_等.wav]
2280-V	HSK 4	等到	děngdào	wait until	等到明天 - děngdào míngtiān - Wait until tomorrow<br>等到他来 - děngdào tā lái - Wait for him to come<br>等到下班 - děngdào xiàbān - Wait until the end of work	verb,time,waiting	[sound:hsk4_等到.wav]
2281-V	HSK 4	登机	dēngjī	board (a plane)	登机口 - dēngjī kǒu - Boarding gate<br>登机牌 - dēngjī pái - Boarding pass<br>开始登机 - kāishǐ dēngjī - Boarding begins	verb,travel,plane	[sound:hsk4_登机.wav]
2282-V	HSK 4	得意	déyì	proud; pleased with oneself	很得意 - hěn déyì - Very proud<br>得意地笑 - déyì de xiào - Smile with satisfaction<br>不要太得意 - búyào tài déyì - Don't be too proud	adjective,emotion,satisfaction	[sound:hsk4_得意.wav]
2283-V	HSK 4	底	dǐ	bottom; base	海底 - hǎidǐ - Bottom of the sea<br>到底 - dàodǐ - After all, in the end<br>心底 - xīndǐ - Deep in one's heart	noun,position,part	[sound:hsk4_底.wav]
2284-V	HSK 4	低	dī	low; weak	价格很低 - jiàgé hěn dī - The price is low<br>低头 - dītóu - Lower one's head<br>声音太低 - shēngyīn tài dī - The voice is too low	adjective,height,level	[sound:hsk4_低.wav]
2285-V	HSK 4	电动车	diàndòngchē	electric vehicle; electric scooter	骑电动车 - qí diàndòngchē - Ride an electric scooter<br>电动车充电 - diàndòngchē chōngdiàn - Charge the electric vehicle<br>买电动车 - mǎi diàndòngchē - Buy an electric scooter	noun,transport,vehicle	[sound:hsk4_电动车.wav]
2286-V	HSK 4	点名	diǎnmíng	take roll call	老师点名 - lǎoshī diǎnmíng - The teacher takes roll call<br>点名时间 - diǎnmíng shíjiān - Roll call time<br>被点名 - bèi diǎnmíng - Be called out	verb,school,attendance	[sound:hsk4_点名.wav]
2287-V	HSK 4	电视剧	diànshìjù	TV series; drama	看电视剧 - kàn diànshìjù - Watch a TV series<br>中国电视剧 - zhōngguó diànshìjù - Chinese TV series<br>热门电视剧 - rèmén diànshìjù - Popular TV series	noun,media,entertainment	[sound:hsk4_电视剧.wav]
2288-V	HSK 4	点头	diǎntóu	nod one's head	点点头 - diǎndiǎn tóu - Nod slightly<br>他点头同意 - tā diǎntóu tóngyì - He nods in agreement<br>点头微笑 - diǎntóu wēixiào - Nod and smile	verb,gesture,agreement	[sound:hsk4_点头.wav]
2289-V	HSK 4	掉	diào	fall; lose	掉下来 - diào xiàlái - Fall down<br>钱包掉了 - qiánbāo diào le - I lost my wallet<br>树叶掉了 - shùyè diào le - The leaves fell	verb,movement,loss	[sound:hsk4_掉.wav]
1329-V	HSK 4	调查	diàochá	investigate; survey	调查情况 - diàochá qíngkuàng - Assess the situation<br>市场调查 - shìchǎng diàochá - Market survey<br>调查结果 - diàochá jiéguǒ - Survey results	verb	[sound:hsk1_调查.wav]
2290-V	HSK 4	低价	dījià	low price	低价出售 - dījià chūshòu - Sell at a low price<br>低价商品 - dījià shāngpǐn - Low-priced goods<br>以低价购买 - yǐ dījià gòumǎi - Buy at a low price	noun,commerce,price	[sound:hsk4_低价.wav]
2291-V	HSK 4	订	dìng	reserve; order	订房间 - dìng fángjiān - Reserve a room<br>订票 - dìng piào - Reserve tickets<br>订餐 - dìng cān - Order a meal	verb,commerce,reservation	[sound:hsk4_订.wav]
2292-V	HSK 4	定	dìng	fix; decide	一定 - yídìng - Certainly<br>定时间 - dìng shíjiān - Fix a time<br>决定 - juédìng - Decide	verb,decision,establishment	[sound:hsk4_定.wav]
2293-V	HSK 4	地球	dìqiú	the Earth; the globe	地球村 - dìqiú cūn - Global village<br>保护地球 - bǎohù dìqiú - Protect the Earth<br>地球环境 - dìqiú huánjìng - Earth's environment	noun,geography,planet	[sound:hsk4_地球.wav]
2294-V	HSK 4	低温	dīwēn	low temperature	低温天气 - dīwēn tiānqì - Cold weather<br>低温保存 - dīwēn bǎocún - Store at low temperature<br>零下低温 - língxià dīwēn - Below-zero temperature	noun,weather,temperature	[sound:hsk4_低温.wav]
2295-V	HSK 4	底下	dǐxia	underneath; below	桌子底下 - zhuōzi dǐxia - Under the table<br>床底下 - chuáng dǐxia - Under the bed<br>在底下 - zài dǐxia - Underneath	noun,position,place	[sound:hsk4_底下.wav]
2296-V	HSK 4	低于	dīyú	lower than; less than	低于平均 - dīyú píngjūn - Below average<br>温度低于零度 - wēndù dīyú líng dù - Temperature below zero<br>价格低于预期 - jiàgé dīyú yùqī - Price below expectations	verb,comparison,quantity	[sound:hsk4_低于.wav]
2297-V	HSK 4	地址	dìzhǐ	address	你的地址是什么？ - nǐ de dìzhǐ shì shénme? - What is your address?<br>家庭地址 - jiātíng dìzhǐ - Home address<br>邮件地址 - yóujiàn dìzhǐ - Email address	noun,place,contact	[sound:hsk4_地址.wav]
2298-V	HSK 4	东部	dōngbù	eastern part	中国东部 - zhōngguó dōngbù - Eastern China<br>城市东部 - chéngshì dōngbù - The east of the city<br>东部地区 - dōngbù dìqū - Eastern region	noun,geography,direction	[sound:hsk4_东部.wav]
2299-V	HSK 4	动车	dòngchē	high-speed train	坐动车 - zuò dòngchē - Take the high-speed train<br>动车票 - dòngchē piào - High-speed train ticket<br>动车站 - dòngchē zhàn - High-speed train station	noun,transport,train	[sound:hsk4_动车.wav]
363-V	HSK 4	动作	dòngzuò	movement; action	做动作 - zuò dòngzuò - Make movements<br>动作快 - dòngzuò kuài - The movements are fast<br>这个动作 - zhège dòngzuò - This action	noun,movement	[sound:hsk1_动作.wav]
2300-V	HSK 4	短信	duǎnxìn	text message; SMS	发短信 - fā duǎnxìn - Send a text message<br>收到短信 - shōudào duǎnxìn - Receive a text message<br>回短信 - huí duǎnxìn - Reply to a text message	noun,communication,phone	[sound:hsk4_短信.wav]
2301-V	HSK 4	堵车	dǔchē	traffic jam	路上堵车 - lù shàng dǔchē - There are traffic jams<br>堵车很严重 - dǔchē hěn yánzhòng - The traffic jams are severe<br>因为堵车迟到 - yīnwèi dǔchē chídào - Late because of traffic jams	noun,verb,transport	[sound:hsk4_堵车.wav]
2302-V	HSK 4	队	duì	team; queue	排队 - páiduì - Queue up<br>足球队 - zúqiú duì - Football team<br>我们队赢了 - wǒmen duì yíng le - Our team won	noun,group,organization	[sound:hsk4_队.wav]
2303-V	HSK 4	对方	duìfāng	the other party; the opponent	对方说 - duìfāng shuō - The other party says<br>打败对方 - dǎbài duìfāng - Beat the opponent<br>尊重对方 - zūnzhòng duìfāng - Respect the other party	noun,person,relationship	[sound:hsk4_对方.wav]
990-V	HSK 4	对面	duìmiàn	opposite; across	在对面 - zài duìmiàn - On the other side<br>坐在对面 - zuò zài duìmiàn - Sitting on the other side<br>商店对面 - shāngdiàn duìmiàn - Across from the store	direction	[sound:hsk1_对面.wav]
