ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
6045-V	HSK 7-9	饱和	bǎohé	saturation; to reach the maximum level of a substance or activity	饱和脂肪酸 - bǎohé zhīfángsuān - Saturated fatty acid<br>饱和溶液 - bǎohé róngyè - Saturated solution	noun,concept,science	[sound:hsk7-9_饱和.wav]
6046-V	HSK 7-9	饱经沧桑	bǎojīng-cāngsāng	to have weathered many hardships and changes; to have been through thick and thin	饱经沧桑的人 - bǎojīng-cāngsāng de rén - A person who has been through many hardships<br>饱经沧桑的老人 - bǎojīng-cāngsāng de lǎorén - An old person who has been through thick and thin	noun,verb,action	[sound:hsk7-9_饱经沧桑.wav]
6047-V	HSK 7-9	宝库	bǎokù	treasure trove; treasury	宝库中的宝藏 - bǎokù zhōng de bǎozàng - Treasures in the treasury<br>宝库的秘密 - bǎokù de mìmì - Secrets of the treasury	noun,concept	[sound:hsk7-9_宝库.wav]
6048-V	HSK 7-9	堡垒	bǎolěi	fortress; bastion; stronghold	堡垒防守 - bǎolěi fángshǒu - Fortress defense<br>堡垒攻破 - bǎolěi gōngpò - To storm a fortress	noun,concept,architecture	[sound:hsk7-9_堡垒.wav]
6049-V	HSK 7-9	暴利	bàolì	exorbitant profit; excessive gain	暴利行业 - bàolì hángyè - Exorbitant-profit industry<br>暴利商人 - bàolì shāngrén - Profiteering merchant	noun,concept,economy	[sound:hsk7-9_暴利.wav]
6050-V	HSK 7-9	包罗万象	bāoluó-wànxiàng	all-encompassing; to cover everything	包罗万象的知识 - bāoluó-wànxiàng de zhīshì - All-encompassing knowledge<br>包罗万象的文化 - bāoluó-wànxiàng de wénhuà - A culture that encompasses everything	noun,concept,expression,idiomatic	[sound:hsk7-9_包罗万象.wav]
6051-V	HSK 7-9	爆满	bàomǎn	packed; full to capacity	爆满的电影院 - bàomǎn de diànyǐngyuàn - A packed cinema<br>爆满的餐厅 - bàomǎn de cāntīng - A packed restaurant	noun,concept	[sound:hsk7-9_爆满.wav]
6052-V	HSK 7-9	饱满	bǎomǎn	full; plump; brimming	饱满的果实 - bǎomǎn de guǒshí - Plump fruit<br>饱满的精神 - bǎomǎn de jīngshén - Brimming with energy	noun,concept	[sound:hsk7-9_饱满.wav]
6053-V	HSK 7-9	保密	bǎomì	to keep secret; confidentiality	保密措施 - bǎomì cuòshī - Confidentiality measures<br>保密协议 - bǎomì xiéyì - Non-disclosure agreement	noun,verb,action	[sound:hsk7-9_保密.wav]
6054-V	HSK 7-9	保姆	bǎomǔ	housekeeper; nanny	保姆工作 - bǎomǔ gōngzuò - Housekeeping work<br>保姆服务 - bǎomǔ fúwù - Nanny service	noun,concept	[sound:hsk7-9_保姆.wav]
6055-V	HSK 7-9	包容	bāoróng	tolerance; acceptance; inclusiveness	包容性社会 - bāoróng xìng shèhuì - An inclusive society<br>包容不同观点 - bāoróng bùtóng guāndiǎn - To accept different viewpoints	noun,concept	[sound:hsk7-9_包容.wav]
6056-V	HSK 7-9	宝石	bǎoshí	gemstone; jewel	宝石项链 - bǎoshí liángxīng - Gemstone necklace<br>宝石收藏家 - bǎoshí shōucángjiā - Gemstone collector	noun,concept	[sound:hsk7-9_宝石.wav]
6057-V	HSK 7-9	保守	bǎoshǒu	to conserve; to preserve; conservative	保守思想 - bǎoshǒu sīxiang - Conservative thinking<br>保守政策 - bǎoshǒu zhèngcè - Conservative policy	noun,verb,action,society	[sound:hsk7-9_保守.wav]
6058-V	HSK 7-9	保卫	bǎowèi	to protect; to defend	保卫国家 - bǎowèi guójiā - To protect the country<br>保卫家园 - bǎowèi jiāyuán - To defend one's home	noun,verb,action	[sound:hsk7-9_保卫.wav]
6059-V	HSK 7-9	包围	bāowéi	to encircle; to surround	包围敌人 - bāowéi dírén - To encircle the enemy<br>包围圈 - bāowéi quān - Encirclement	noun,verb,action	[sound:hsk7-9_包围.wav]
6060-V	HSK 7-9	保鲜	bǎoxiān	to keep fresh; to preserve freshness	保鲜袋 - bǎoxiān dài - Freshness-preserving bags<br>保鲜膜 - bǎoxiān mó - Plastic wrap	noun,verb,action	[sound:hsk7-9_保鲜.wav]
1577-V	HSK 7-9	报销	bàoxiāo	to reimburse	报销费用 - bàoxiāo fèiyòng - to reimburse expenses<br>差旅报销 - chāilǚ bàoxiāo - business travel reimbursement<br>报销单 - bàoxiāodān - reimbursement form	work	[sound:hsk1_报销.wav]
6061-V	HSK 7-9	保养	bǎoyǎng	to maintain; to take care of something to keep it in good condition	保养汽车 - bǎoyǎng qìchē - To maintain a car<br>保养身体 - bǎoyǎng shēntǐ - To take care of one's body	noun,verb,action	[sound:hsk7-9_保养.wav]
6062-V	HSK 7-9	保佑	bǎoyòu	to bless; to protect	保佑平安 - bǎoyòu píng'ān - To bless with peace<br>保佑成功 - bǎoyòu chénggōng - To bless with success	noun,verb,action	[sound:hsk7-9_保佑.wav]
6063-V	HSK 7-9	包扎	bāozā	to bandage; to dress a wound	包扎伤口 - bāozā shāngkǒu - To bandage a wound<br>包扎绷带 - bāozā bèngdài - Bandage dressing	noun,verb,action	[sound:hsk7-9_包扎.wav]
6064-V	HSK 7-9	宝藏	bǎozàng	treasure; hidden treasure	宝藏地图 - bǎozàng dìtú - Treasure map<br>宝藏发现 - bǎozàng fāxiàn - Discovery of a treasure	noun,concept	[sound:hsk7-9_宝藏.wav]
6065-V	HSK 7-9	暴躁	bàozào	irritable; hot-tempered; impulsive	暴躁脾气 - bàozào píqi - Hot temper<br>暴躁行为 - bàozào xíngwéi - Irritable behavior	noun,concept,psychology	[sound:hsk7-9_暴躁.wav]
6066-V	HSK 7-9	保重	bǎozhòng	to take care of oneself; to look after one's health	保重身体 - bǎozhòng shēntǐ - Take care of your body<br>保重自己 - bǎozhòng zìjǐ - Take care of yourself	noun,verb,action,social	[sound:hsk7-9_保重.wav]
6067-V	HSK 7-9	爆竹	bàozhú	firecracker	爆竹声声 - bàozhú shēngshēng - The sound of firecrackers<br>放爆竹 - fàng bàozhú - To set off firecrackers	noun,concept,culture	[sound:hsk7-9_爆竹.wav]
6068-V	HSK 7-9	把手	bǎshou	handle; knob; grip	门把手 - bǎshou ménbǎshou - Door handle<br>把手坏了 - bǎshou huài le - The handle is broken	noun,concept	[sound:hsk7-9_把手.wav]
6069-V	HSK 7-9	罢休	bàxiū	to give up; to let go; to stop pursuing	罢休不干 - bàxiū bù gàn - To refuse to give up<br>罢休了 - bàxiū le - Gave up	noun,verb,action	[sound:hsk7-9_罢休.wav]
6070-V	HSK 7-9	霸占	bàzhàn	to seize; to occupy by force; to take control illegally or forcefully	霸占土地 - bàzhàn tǔdì - To seize land<br>霸占资源 - bàzhàn zīyuán - To seize resources	noun,verb,action	[sound:hsk7-9_霸占.wav]
6071-V	HSK 7-9	巴掌	bāzhang	palm of the hand; slap	打巴掌 - dǎ bāzhang - To give a slap<br>巴掌大的东西 - bāzhang dà de dōngxi - Something palm-sized	noun,concept	[sound:hsk7-9_巴掌.wav]
6072-V	HSK 7-9	靶子	bǎzi	target	成为靶子 - chéngwéi bǎzi - To become a target<br>靶子射击 - bǎzi shèjī - Target shooting	noun,concept	[sound:hsk7-9_靶子.wav]
6073-V	HSK 7-9	备	bèi	to prepare; to get ready	备课 - bèikè - To prepare lessons<br>备战 - bèizhàn - To prepare for war<br>备忘录 - bèiwànglù - Memorandum	verb,action	[sound:hsk7-9_备.wav]
6074-V	HSK 7-9	碑	bēi	stele; stone monument	碑文 - bēiwén - Inscription on a stele<br>碑刻 - bēikè - Engraving on a stele	noun,concept,architecture	[sound:hsk7-9_碑.wav]
6075-V	HSK 7-9	悲哀	bēi'āi	sadness; sorrow	悲哀的音乐 - bēi'āi de yīnyuè - Sad music<br>悲哀的结局 - bēi'āi de jiéjú - Tragic ending	noun,concept,emotion	[sound:hsk7-9_悲哀.wav]
6076-V	HSK 7-9	卑鄙	bēibǐ	despicable; contemptible; vile	卑鄙行为 - bēibǐ xíngwéi - Despicable behavior<br>卑鄙小人 - bēibǐ xiǎorén - Despicable person	noun,concept,psychology	[sound:hsk7-9_卑鄙.wav]
6077-V	HSK 7-9	悲惨	bēicǎn	tragic; miserable; wretched	悲惨遭遇 - bēicǎn zāoyù - Tragic events<br>悲惨结局 - bēicǎn jiéjú - Tragic ending	noun,concept,emotion	[sound:hsk7-9_悲惨.wav]
6078-V	HSK 7-9	备份	bèifèn	backup; data backup	备份文件 - bèifèn wénjiàn - Backup file<br>备份数据 - bèifèn shùjù - Backed up data	noun,verb,action	[sound:hsk7-9_备份.wav]
6079-V	HSK 7-9	背负	bēifù	to carry on one's back; to bear a burden or responsibility	背负重担 - bēifù zhòngdān - To bear a heavy burden<br>背负责任 - bēifù zérèn - To bear a responsibility	noun,verb,action	[sound:hsk7-9_背负.wav]
6080-V	HSK 7-9	被告	bèigào	defendant; the accused	被告席 - bèigào xí - Defendant's seat<br>被告人 - bèigào rén - The accused	noun,concept	[sound:hsk7-9_被告.wav]
6081-V	HSK 7-9	悲欢离合	bēihuān-líhé	joys and sorrows; partings and reunions	人生充满悲欢离合 - rénshēng chōngmǎn bēihuān-líhé - Life is full of joys and sorrows<br>这部小说讲述了悲欢离合 - zhè bù xiǎoshuō jiǎngshù le bēihuān-líhé - This novel tells of joys and sorrows	noun,concept	[sound:hsk7-9_悲欢离合.wav]
6082-V	HSK 7-9	贝壳	bèiké	shell; seashell	贝壳收藏 - bèiké shōucáng - Shell collection<br>贝壳装饰 - bèiké zhuāngshì - Shell decoration	noun,concept	[sound:hsk7-9_贝壳.wav]
6083-V	HSK 7-9	备课	bèikè	to prepare lessons	备课笔记 - bèikè bǐjì - Lesson preparation notes<br>备课时间 - bèikè shíjiān - Lesson preparation time	noun,verb,action	[sound:hsk7-9_备课.wav]
6084-V	HSK 7-9	背面	bèimiàn	back; reverse side	背面朝上 - bèimiàn cháo shàng - Back side facing up<br>背面图案 - bèimiàn tú'àn - Pattern on the back	noun,concept	[sound:hsk7-9_背面.wav]
6085-V	HSK 7-9	背叛	bèipàn	to betray; to turn against	背叛朋友 - bèipàn péngyǒu - To betray a friend<br>背叛国家 - bèipàn guójiā - To betray one's country	noun,verb,action	[sound:hsk7-9_背叛.wav]
1805-V	HSK 7-9	背诵	bèisòng	to recite	背诵课文 - bèisòng kèwén - To recite a text<br>背诵古诗 - bèisòng gǔshī - To recite ancient poems<br>熟练背诵 - shúliàn bèisòng - Fluent recitation	education	[sound:hsk1_背诵.wav]
6086-V	HSK 7-9	悲痛	bēitòng	deep grief; intense sorrow	悲痛欲绝 - bēitòng yùjué - Extreme grief<br>悲痛哀悼 - bēitòng āidào - Mourning and sorrow	noun,concept,emotion	[sound:hsk7-9_悲痛.wav]
6087-V	HSK 7-9	备忘录	bèiwànglù	memorandum; reminder list	备忘录提醒 - bèiwànglù tíxǐng - Memorandum reminder<br>备忘录内容 - bèiwànglù nèiróng - Memorandum contents	noun,concept	[sound:hsk7-9_备忘录.wav]
6088-V	HSK 7-9	卑微	bēiwēi	humble; lowly	卑微出身 - bēiwēi chūshēn - Humble origins<br>卑微地位 - bēiwēi dìwèi - Lowly position	noun,concept,psychology	[sound:hsk7-9_卑微.wav]
6089-V	HSK 7-9	背影	bèiyǐng	back view; silhouette of a person walking away	背影模糊 - bèiyǐng móhú - A blurry silhouette<br>背影照片 - bèiyǐng zhàopiàn - Photo from behind	noun,concept	[sound:hsk7-9_背影.wav]
6090-V	HSK 7-9	备战	bèizhàn	to prepare for war	备战计划 - bèizhàn jìhuà - War preparation plan<br>备战状态 - bèizhàn zhuàngtài - State of war readiness	noun,verb,action	[sound:hsk7-9_备战.wav]
6091-V	HSK 7-9	奔	bèn	to run; to rush; to hurry	奔跑 - bèn pǎo - To run<br>奔向目标 - bèn xiàng mùbiāo - To rush toward a goal	verb,action	[sound:hsk7-9_奔.wav]
6092-V	HSK 7-9	奔波	bēnbō	to rush about; to be busy running around	工作奔波 - gōngzuò bēnbō - To be busy rushing around for work<br>生活奔波 - shēnghuó bēnbō - To be busy rushing around in life	noun,verb,action	[sound:hsk7-9_奔波.wav]
6093-V	HSK 7-9	奔驰	bēnchí	to gallop; to speed along	奔驰的汽车 - bēnchí de qìchē - A speeding car<br>奔驰的马 - bēnchí de mǎ - A galloping horse	verb,action	[sound:hsk7-9_奔驰.wav]
6094-V	HSK 7-9	笨蛋	bèndàn	idiot; fool	笨蛋行为 - bèndàn xíngwéi - Foolish behavior<br>笨蛋朋友 - bèndàn péngyǒu - A foolish friend	noun,concept,psychology	[sound:hsk7-9_笨蛋.wav]
6095-V	HSK 7-9	本分	běnfèn	duty; proper behavior befitting one's role or position	本分工作 - běnfèn gōngzuò - Dutiful work<br>本分人 - běnfèn rén - A person who does their duty	noun,concept,ethics	[sound:hsk7-9_本分.wav]
6096-V	HSK 7-9	奔赴	bēnfù	to rush to; to hurry to a place for a specific reason	奔赴现场 - bēnfù xiànchǎng - To rush to the scene<br>奔赴战场 - bēnfù zhànchǎng - To rush to the battlefield	verb,action	[sound:hsk7-9_奔赴.wav]
6097-V	HSK 7-9	蹦	bèng	to jump; to bounce; to leap	蹦跳 - bèng tiào - To jump around<br>蹦极 - bèngjí - Bungee jumping	verb,action	[sound:hsk7-9_蹦.wav]
6098-V	HSK 7-9	绷	bēng	to stretch taut; to tighten; to keep a stiff expression	绷紧神经 - bēng jǐn shénjīng - To be on edge<br>绷脸 - bēng liǎn - To keep a straight face	verb,action	[sound:hsk7-9_绷.wav]
1727-V	HSK 7-9	绷带	bēngdài	bandage	缠绷带 - chán bēngdài - to wrap a bandage<br>换绷带 - huàn bēngdài - to change a bandage<br>弹性绷带 - tánxìng bēngdài - elastic bandage	health	[sound:hsk1_绷带.wav]
6099-V	HSK 7-9	迸发	bèngfā	to burst out; to erupt	迸发的火花 - bèngfā de huǒhuā - Bursting sparks<br>迸发的怒火 - bèngfā de nùhuǒ - Anger bursting forth	verb,action	[sound:hsk7-9_迸发.wav]
6100-V	HSK 7-9	崩溃	bēngkuì	to collapse; to break down	崩溃的系统 - bēngkuì de xìtǒng - A collapsed system<br>崩溃的经济 - bēngkuì de jīngjì - A collapsed economy	noun,verb,action	[sound:hsk7-9_崩溃.wav]
6101-V	HSK 7-9	本钱	běnqián	capital; seed money	本钱不足 - běnqián bùzú - Insufficient capital<br>本钱投入 - běnqián tóurù - Capital investment	noun,concept	[sound:hsk7-9_本钱.wav]
6102-V	HSK 7-9	本色	běnsè	true colors; authentic character	本色出演 - běnsè chūyǎn - To play oneself naturally<br>本色表现 - běnsè biǎoxiàn - Authentic performance	noun,concept	[sound:hsk7-9_本色.wav]
6103-V	HSK 7-9	本事	běnshi	ability; skill; talent	本事高强 - běnshi gāoqiáng - Exceptional ability<br>展现本事 - zhǎnxiàn běnshi - To show one's skills	noun,concept	[sound:hsk7-9_本事.wav]
6104-V	HSK 7-9	本性	běnxìng	true nature; innate character	江山易改，本性难移 - jiāngshān yì gǎi, běnxìng nán yí - A leopard can't change its spots<br>人的本性很难改变 - rén de běnxìng hěn nán gǎibiàn - A person's true nature is hard to change	noun,concept	[sound:hsk7-9_本性.wav]
6105-V	HSK 7-9	本意	běnyì	true meaning; original intention	我的本意不是这样 - wǒ de běnyì bú shì zhèyàng - That wasn't my intention<br>他的本意是好的 - tā de běnyì shì hǎo de - His original intention was good	noun,concept	[sound:hsk7-9_本意.wav]
6106-V	HSK 7-9	本着	běnzhe	based on; in accordance with a principle or idea	本着原则办事 - běnzhe yuánzé bàoshì - To act in accordance with principles<br>本着善意 - běnzhe shànyì - To act with good intentions	noun,verb,action	[sound:hsk7-9_本着.wav]
6107-V	HSK 7-9	笨重	bènzhòng	heavy; bulky; unwieldy	笨重的行李 - bènzhòng de xíngli - Heavy and bulky luggage<br>笨重的机器 - bènzhòng de jīqì - Heavy and unwieldy machine	noun,concept	[sound:hsk7-9_笨重.wav]
6108-V	HSK 7-9	笨拙	bènzhuō	clumsy; awkward; unskillful	笨拙的动作 - bènzhuō de dòngzuò - Clumsy movements<br>笨拙的画技 - bènzhuō de huàjì - Clumsy painting technique	noun,concept,psychology	[sound:hsk7-9_笨拙.wav]
6109-V	HSK 7-9	辩	biàn	to argue; to debate; to defend a position	辩论比赛 - biànlùn bǐsài - Debate competition<br>辩护律师 - biànhù lǜshī - Defense lawyer	verb,action	[sound:hsk7-9_辩.wav]
6110-V	HSK 7-9	扁	biǎn	flat; thin; disc-shaped	扁平的脸 - biǎnpíng de liǎn - A flat face<br>扁平的建筑 - biǎnpíng de jiànzhù - A flat building	noun,concept	[sound:hsk7-9_扁.wav]
6111-V	HSK 7-9	辨别	biànbié	to distinguish; to differentiate; to tell apart	辨别真伪 - biànbié zhēn wěi - To distinguish true from false<br>辨别好坏 - biànbié hǎo huài - To tell good from bad	verb,action	[sound:hsk7-9_辨别.wav]
6112-V	HSK 7-9	遍布	biànbù	to be spread everywhere; to be found in many places	遍布全国 - biànbù quánguó - Spread across the whole country<br>遍布世界 - biànbù shìjiè - Found all over the world	verb,action	[sound:hsk7-9_遍布.wav]
6113-V	HSK 7-9	鞭策	biāncè	to spur on; to push to do better; to urge firmly (fig. "to whip")	老师的话鞭策我更加努力 - lǎoshī de huà biāncè wǒ gèngjiā nǔlì - The teacher's words spurred me to work harder<br>鞭策自己不断进步 - biāncè zìjǐ bùduàn jìnbù - To push oneself to keep improving	noun,verb,action	[sound:hsk7-9_鞭策.wav]
6114-V	HSK 7-9	编程	biānchéng	programming; to program (computing)	学习编程 - xuéxí biānchéng - To learn programming<br>编程语言 - biānchéng yǔyán - Programming language	noun,verb,action,technology	[sound:hsk7-9_编程.wav]
6115-V	HSK 7-9	贬低	biǎndī	to belittle; to disparage; to put down	别贬低自己 - bié biǎndī zìjǐ - Don't put yourself down<br>贬低别人并不能抬高自己 - biǎndī biérén bìng bùnéng táigāo zìjǐ - Putting others down doesn't make you look better	noun,verb,action,social	[sound:hsk7-9_贬低.wav]
6116-V	HSK 7-9	便饭	biànfàn	simple meal; casual meal	家常便饭 - jiācháng biànfàn - Everyday simple meal<br>有空来我家吃顿便饭 - yǒu kòng lái wǒ jiā chī dùn biànfàn - If you have time, come over for a simple meal	noun,concept,cooking	[sound:hsk7-9_便饭.wav]
6117-V	HSK 7-9	变革	biàngé	reform; transformation; profound change	社会变革 - shèhuì biàngé - Social transformation<br>推动变革 - tuīdòng biàngé - To drive reform	noun,concept,society	[sound:hsk7-9_变革.wav]
6118-V	HSK 7-9	变更	biàngēng	to modify; to change (often official or administrative)	变更计划 - biàngēng jìhuà - To modify the plan<br>变更地址 - biàngēng dìzhǐ - To change the address	noun,verb,action,administrative	[sound:hsk7-9_变更.wav]
