ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
2246-V	HSK 4	此外	cǐwài	en outre, de plus	此外还有 - cǐwài hái yǒu - De plus, il y a<br>此外，我想说 - cǐwài, wǒ xiǎng shuō - En outre, je voudrais dire<br>除此之外 - chú cǐ zhī wài - À part cela	conjonction,addition,formel	[sound:hsk4_此外.wav]
1195-V	HSK 4	词语	cíyǔ	mot, vocabulaire	学词语 - xué cíyǔ - apprendre de nouveaux mots<br>新词语 - xīn cíyǔ - nouveaux mots<br>词语表 - cíyǔ biǎo - liste de mots	langue	[sound:hsk1_词语.wav]
2247-V	HSK 4	从此	cóngcǐ	désormais, à partir de maintenant	从此以后 - cóngcǐ yǐhòu - À partir de maintenant<br>从此开始 - cóngcǐ kāishǐ - Commencer à partir de maintenant<br>从此改变 - cóngcǐ gǎibiàn - Changer désormais	adverbe,temps,changement	[sound:hsk4_从此.wav]
571-V	HSK 4	从来	cónglái	jamais (négation)	从来不 - cónglái bù - jamais<br>从来没 - cónglái méi - n'a jamais	adverbe	[sound:hsk1_从来.wav]
2248-V	HSK 4	从中	cóngzhōng	parmi, de là	从中学习 - cóngzhōng xuéxí - Apprendre de cela<br>从中选择 - cóngzhōng xuǎnzé - Choisir parmi<br>从中获得 - cóngzhōng huòdé - Obtenir de là	préposition,source,extraction	[sound:hsk4_从中.wav]
2249-V	HSK 4	粗	cū	épais, grossier	粗线 - cū xiàn - Ligne épaisse<br>粗心 - cūxīn - Négligent<br>这根绳子很粗 - zhè gēn shéngzi hěn cū - Cette corde est très épaisse	adjectif,dimension,texture	[sound:hsk4_粗.wav]
2250-V	HSK 4	存	cún	déposer, conserver	存钱 - cún qián - Déposer de l'argent<br>存在银行 - cún zài yínháng - Déposer à la banque<br>保存 - bǎocún - Sauvegarder	verbe,banque,stockage	[sound:hsk4_存.wav]
2251-V	HSK 4	村	cūn	village	农村 - nóngcūn - Campagne<br>村子 - cūnzi - Village<br>小村庄 - xiǎo cūnzhuāng - Petit village	nom,lieu,rural	[sound:hsk4_村.wav]
2252-V	HSK 4	错过	cuòguò	manquer, rater	错过机会 - cuòguò jīhuì - Manquer une occasion<br>错过火车 - cuòguò huǒchē - Rater le train<br>不要错过 - búyào cuòguò - Ne manquez pas	verbe,opportunité,temps	[sound:hsk4_错过.wav]
1139-V	HSK 4	错误	cuòwù	erreur	犯错误 - fàn cuòwù - commettre une erreur<br>改正错误 - gǎizhèng cuòwù - corriger les erreurs<br>错误的 - cuòwù de - incorrect	éducation	[sound:hsk1_错误.wav]
2253-V	HSK 4	粗心	cūxīn	négligent, étourdi	太粗心了 - tài cūxīn le - Trop négligent<br>粗心大意 - cūxīn dàyì - Négligent et inattentif<br>不要粗心 - búyào cūxīn - Ne sois pas négligent	adjectif,personnalité,défaut	[sound:hsk4_粗心.wav]
2254-V	HSK 4	答	dá	répondre	回答 - huídá - Répondre<br>答题 - dá tí - Répondre aux questions<br>答案 - dá'àn - Réponse	verbe,communication,réponse	[sound:hsk4_答.wav]
2255-V	HSK 4	打招呼	dǎ zhāohu	saluer, dire bonjour	跟他打招呼 - gēn tā dǎ zhāohu - Le saluer<br>打个招呼 - dǎ gè zhāohu - Dire un petit bonjour<br>先打个招呼 - xiān dǎ gè zhāohu - D'abord dire bonjour	verbe,social,salutation	[sound:hsk4_打招呼.wav]
1138-V	HSK 4	答案	dá'àn	réponse	正确答案 - zhèngquè dá'àn - réponse correcte<br>找答案 - zhǎo dá'àn - trouver une réponse<br>标准答案 - biāozhǔn dá'àn - réponse officielle	éducation	[sound:hsk1_答案.wav]
2256-V	HSK 4	大巴	dàbā	autocar, bus longue distance	坐大巴 - zuò dàbā - Prendre l'autocar<br>大巴车 - dàbā chē - Autocar<br>机场大巴 - jīchǎng dàbā - Navette aéroport	nom,transport,véhicule	[sound:hsk4_大巴.wav]
2257-V	HSK 4	打败	dǎbài	battre, vaincre	打败对手 - dǎbài duìshǒu - Battre l'adversaire<br>被打败 - bèi dǎbài - Être vaincu<br>我们打败了他们 - wǒmen dǎbài le tāmen - Nous les avons battus	verbe,compétition,victoire	[sound:hsk4_打败.wav]
2258-V	HSK 4	大大	dàdà	grandement, considérablement	大大提高 - dàdà tígāo - Améliorer considérablement<br>大大增加 - dàdà zēngjiā - Augmenter grandement<br>大大减少 - dàdà jiǎnshǎo - Réduire considérablement	adverbe,degré,intensité	[sound:hsk4_大大.wav]
2259-V	HSK 4	达到	dádào	atteindre	达到目标 - dádào mùbiāo - Atteindre l'objectif<br>达到要求 - dádào yāoqiú - Satisfaire aux exigences<br>达到标准 - dádào biāozhǔn - Atteindre le standard	verbe,objectif,accomplissement	[sound:hsk4_达到.wav]
2260-V	HSK 4	打工	dǎgōng	travailler (petit boulot)	去打工 - qù dǎgōng - Aller travailler<br>打工赚钱 - dǎgōng zhuànqián - Travailler pour gagner de l'argent<br>暑假打工 - shǔjià dǎgōng - Travailler pendant les vacances d'été	verbe,travail,emploi	[sound:hsk4_打工.wav]
2261-V	HSK 4	戴	dài	porter (accessoires)	戴眼镜 - dài yǎnjìng - Porter des lunettes<br>戴帽子 - dài màozi - Porter un chapeau<br>戴手表 - dài shǒubiǎo - Porter une montre	verbe,habillement,accessoire	[sound:hsk4_戴.wav]
2262-V	HSK 4	待	dāi	rester (souvent dans 待在…)	待在家里 - dāi zài jiālǐ - Rester à la maison<br>待一会儿 - dāi yíhuìr - Rester un moment<br>等待 - děngdài - Attendre	verbe,temps,lieu	[sound:hsk4_待.wav]
2263-V	HSK 4	大夫	dàifu	médecin, docteur	看大夫 - kàn dàifu - Voir le médecin<br>大夫说 - dàifu shuō - Le médecin dit<br>请问大夫 - qǐngwèn dàifu - Excusez-moi docteur	nom,profession,santé	[sound:hsk4_大夫.wav]
2264-V	HSK 4	袋子	dàizi	sac	塑料袋子 - sùliào dàizi - Sac en plastique<br>一个袋子 - yí gè dàizi - Un sac<br>把东西放进袋子 - bǎ dōngxi fàng jìn dàizi - Mettre les choses dans le sac	nom,objet,contenant	[sound:hsk4_袋子.wav]
2265-V	HSK 4	大量	dàliàng	grande quantité, beaucoup de	大量的工作 - dàliàng de gōngzuò - Beaucoup de travail<br>大量资金 - dàliàng zījīn - Grande quantité de fonds<br>需要大量时间 - xūyào dàliàng shíjiān - Nécessiter beaucoup de temps	adjectif,quantité,abondance	[sound:hsk4_大量.wav]
2266-V	HSK 4	当	dāng	être; servir de; jouer le rôle de	当老师 - dāng lǎoshī - Être professeur<br>当时 - dāngshí - À ce moment-là<br>当然 - dāngrán - Bien sûr	verbe,action,fonction	[sound:hsk4_当1.wav]
2267-V	HSK 4	当时	dāngshí	à ce moment-là, alors	当时我不知道 - dāngshí wǒ bù zhīdào - À ce moment-là je ne savais pas<br>当时的情况 - dāngshí de qíngkuàng - La situation à ce moment<br>当时很年轻 - dāngshí hěn niánqīng - J'étais jeune à l'époque	adverbe,temps,passé	[sound:hsk4_当时.wav]
2268-V	HSK 4	单位	dānwèi	unité, lieu de travail	工作单位 - gōngzuò dānwèi - Lieu de travail<br>你在哪个单位？ - nǐ zài nǎge dānwèi? - Où travailles-tu ?<br>单位地址 - dānwèi dìzhǐ - Adresse du lieu de travail	nom,travail,organisation	[sound:hsk4_单位.wav]
2269-V	HSK 4	倒	dào	"verser; mettre à l’envers; à rebours; parfois ""au contraire"" (adverbe)"	倒水 - dào shuǐ - Verser de l'eau<br>倒茶 - dào chá - Servir du thé<br>把杯子倒过来 - bǎ bēizi dào guòlái - Retourner le verre	verbe,action,liquide	[sound:hsk4_倒1.wav]
2270-V	HSK 4	道	dào	chemin, voie (classificateur)	一道题 - yí dào tí - Une question/exercice<br>道路 - dàolù - Route, chemin<br>知道 - zhīdào - Savoir	nom,classificateur,chemin	[sound:hsk4_道.wav]
2271-V	HSK 4	刀	dāo	couteau	一把刀 - yì bǎ dāo - Un couteau<br>菜刀 - càidāo - Couteau de cuisine<br>刀叉 - dāochā - Couteau et fourchette	nom,ustensile,outil	[sound:hsk4_刀.wav]
1443-V	HSK 4	到底	dàodǐ	au fond	到底是 - dàodǐ shì - Finalement<br>到底怎样 - dàodǐ zěnyàng - Comment faire？<br>到底如何 - dàodǐ rúhé - Comment faire？	adverbe	[sound:hsk1_到底.wav]
2272-V	HSK 4	到来	dàolái	arrivée, venue	春天的到来 - chūntiān de dàolái - L'arrivée du printemps<br>客人到来 - kèrén dàolái - L'arrivée des invités<br>新年到来 - xīnnián dàolái - L'arrivée du Nouvel An	nom,verbe,temps	[sound:hsk4_到来.wav]
2273-V	HSK 4	道路	dàolù	route, chemin	道路交通 - dàolù jiāotōng - Circulation routière<br>道路安全 - dàolù ānquán - Sécurité routière<br>走这条道路 - zǒu zhè tiáo dàolù - Prendre cette route	nom,transport,voie	[sound:hsk4_道路.wav]
943-V	HSK 4	道歉	dàoqiàn	s'excuser	我道歉 - wǒ dàoqiàn - Je m'excuse<br>向他道歉 - xiàng tā dàoqiàn - Me présenter mes excuses à lui<br>真诚道歉 - zhēnchéng dàoqiàn - Excuses sincères	verbe,politesse	[sound:hsk1_道歉.wav]
958-V	HSK 4	导游	dǎoyóu	guide	导游带路 - dǎoyóu dàilù - Guide pour nous conduire<br>跟导游 - gēn dǎoyóu - Suivre le guide<br>导游介绍 - dǎoyóu jièshào - Introduction par le guide	voyage,profession	[sound:hsk1_导游.wav]
1357-V	HSK 4	打扰	dǎrǎo	déranger	打扰一下 - dǎrǎo yíxià - embêtez-vous<br>不好意思打扰 - bù hǎoyìsi dǎrǎo - Désolé de vous déranger<br>请勿打扰 - qǐng wù dǎrǎo - euillez ne pas déranger	verbe	[sound:hsk1_打扰.wav]
2274-V	HSK 4	大赛	dàsài	grande compétition, concours	歌唱大赛 - gēchàng dàsài - Concours de chant<br>参加大赛 - cānjiā dàsài - Participer à une compétition<br>世界大赛 - shìjiè dàsài - Compétition mondiale	nom,sport,événement	[sound:hsk4_大赛.wav]
2275-V	HSK 4	大厅	dàtīng	hall, grand salon	酒店大厅 - jiǔdiàn dàtīng - Hall d'hôtel<br>在大厅等 - zài dàtīng děng - Attendre dans le hall<br>候车大厅 - hòuchē dàtīng - Salle d'attente	nom,lieu,bâtiment	[sound:hsk4_大厅.wav]
1501-V	HSK 4	打印	dǎyìn	imprimer	打印文件 - dǎyìn wénjiàn - imprimer un document<br>打印机 - dǎyìnjī - imprimante<br>打印资料 - dǎyìn zīliào - imprimer des documents	travail,technologie	[sound:hsk1_打印.wav]
942-V	HSK 4	答应	dāying	promettre	我答应你 - wǒ dāying nǐ - J'ai promis<br>答应帮忙 - dāying bāngmáng - Promis de l'aider<br>一口答应 - yìkǒu dāying - A accepté immédiatement	verbe	[sound:hsk1_答应.wav]
2276-V	HSK 4	打印机	dǎyìnjī	imprimante	用打印机 - yòng dǎyìnjī - Utiliser l'imprimante<br>打印机坏了 - dǎyìnjī huài le - L'imprimante est en panne<br>彩色打印机 - cǎisè dǎyìnjī - Imprimante couleur	nom,technologie,bureau	[sound:hsk4_打印机.wav]
2277-V	HSK 4	大约	dàyuē	environ, approximativement	大约十点 - dàyuē shí diǎn - Vers dix heures<br>大约一百人 - dàyuē yìbǎi rén - Environ cent personnes<br>大约需要两小时 - dàyuē xūyào liǎng xiǎoshí - Il faut environ deux heures	adverbe,quantité,approximation	[sound:hsk4_大约.wav]
854-V	HSK 4	打折	dǎzhé	faire une réduction	打折吗？ - dǎ zhé ma? - Faites-vous des réductions ?<br>打八折 - dǎ bā zhé - 80 % de réduction.<br>打折促销 - dǎ zhé cùxiāo - Promotion à prix réduit.	shopping	[sound:hsk1_打折.wav]
1698-V	HSK 4	打针	dǎzhēn	faire une piqûre	打针吃药 - dǎzhēn chī yào - se faire piquer et prendre des médicaments<br>打针疼吗 - dǎzhēn téng ma - faites-moi piquer, fait-il mal ?<br>打预防针 - dǎ yùfángzhēn - se faire faire une vaccination préventive	santé	[sound:hsk1_打针.wav]
2278-V	HSK 4	大自然	dàzìrán	la nature	大自然很美 - dàzìrán hěn měi - La nature est belle<br>保护大自然 - bǎohù dàzìrán - Protéger la nature<br>亲近大自然 - qīnjìn dàzìrán - Se rapprocher de la nature	nom,nature,environnement	[sound:hsk4_大自然.wav]
2279-V	HSK 4	等2	děng	égal; classe,rang; "égal à"	等于 - děngyú - être égal à<br>平等 - píngděng - égalité<br>等级 - děngjí - niveau; rang	nom,maths,société	[sound:hsk4_等.wav]
2280-V	HSK 4	等到	děngdào	attendre jusqu'à	等到明天 - děngdào míngtiān - Attendre jusqu'à demain<br>等到他来 - děngdào tā lái - Attendre qu'il vienne<br>等到下班 - děngdào xiàbān - Attendre jusqu'à la fin du travail	verbe,temps,attente	[sound:hsk4_等到.wav]
2281-V	HSK 4	登机	dēngjī	embarquer (avion)	登机口 - dēngjī kǒu - Porte d'embarquement<br>登机牌 - dēngjī pái - Carte d'embarquement<br>开始登机 - kāishǐ dēngjī - L'embarquement commence	verbe,voyage,avion	[sound:hsk4_登机.wav]
2282-V	HSK 4	得意	déyì	fier, content de soi	很得意 - hěn déyì - Très fier<br>得意地笑 - déyì de xiào - Sourire avec satisfaction<br>不要太得意 - búyào tài déyì - Ne sois pas trop fier	adjectif,émotion,satisfaction	[sound:hsk4_得意.wav]
2283-V	HSK 4	底	dǐ	fond, bas	海底 - hǎidǐ - Fond de la mer<br>到底 - dàodǐ - Au fond, après tout<br>心底 - xīndǐ - Au fond du cœur	nom,position,partie	[sound:hsk4_底.wav]
2284-V	HSK 4	低	dī	bas, faible	价格很低 - jiàgé hěn dī - Le prix est bas<br>低头 - dītóu - Baisser la tête<br>声音太低 - shēngyīn tài dī - La voix est trop basse	adjectif,hauteur,niveau	[sound:hsk4_低.wav]
2285-V	HSK 4	电动车	diàndòngchē	véhicule électrique, scooter électrique	骑电动车 - qí diàndòngchē - Conduire un scooter électrique<br>电动车充电 - diàndòngchē chōngdiàn - Charger le véhicule électrique<br>买电动车 - mǎi diàndòngchē - Acheter un scooter électrique	nom,transport,véhicule	[sound:hsk4_电动车.wav]
2286-V	HSK 4	点名	diǎnmíng	faire l'appel	老师点名 - lǎoshī diǎnmíng - Le professeur fait l'appel<br>点名时间 - diǎnmíng shíjiān - Heure de l'appel<br>被点名 - bèi diǎnmíng - Être appelé	verbe,école,présence	[sound:hsk4_点名.wav]
2287-V	HSK 4	电视剧	diànshìjù	série télévisée	看电视剧 - kàn diànshìjù - Regarder une série<br>中国电视剧 - zhōngguó diànshìjù - Série chinoise<br>热门电视剧 - rèmén diànshìjù - Série populaire	nom,média,divertissement	[sound:hsk4_电视剧.wav]
2288-V	HSK 4	点头	diǎntóu	hocher la tête	点点头 - diǎndiǎn tóu - Hocher légèrement la tête<br>他点头同意 - tā diǎntóu tóngyì - Il acquiesce de la tête<br>点头微笑 - diǎntóu wēixiào - Hocher la tête en souriant	verbe,geste,accord	[sound:hsk4_点头.wav]
2289-V	HSK 4	掉	diào	tomber, perdre	掉下来 - diào xiàlái - Tomber<br>钱包掉了 - qiánbāo diào le - J'ai perdu mon portefeuille<br>树叶掉了 - shùyè diào le - Les feuilles sont tombées	verbe,mouvement,perte	[sound:hsk4_掉.wav]
1329-V	HSK 4	调查	diàochá	enquêter	调查情况 - diàochá qíngkuàng - évaluer la situation<br>市场调查 - shìchǎng diàochá - enquête de marché<br>调查结果 - diàochá jiéguǒ - résultats de l'enquête	verbe	[sound:hsk1_调查.wav]
2290-V	HSK 4	低价	dījià	bas prix	低价出售 - dījià chūshòu - Vendre à bas prix<br>低价商品 - dījià shāngpǐn - Produits bon marché<br>以低价购买 - yǐ dījià gòumǎi - Acheter à bas prix	nom,commerce,prix	[sound:hsk4_低价.wav]
2291-V	HSK 4	订	dìng	réserver, commander	订房间 - dìng fángjiān - Réserver une chambre<br>订票 - dìng piào - Réserver des billets<br>订餐 - dìng cān - Commander un repas	verbe,commerce,réservation	[sound:hsk4_订.wav]
2292-V	HSK 4	定	dìng	fixer, décider	一定 - yídìng - Certainement<br>定时间 - dìng shíjiān - Fixer un horaire<br>决定 - juédìng - Décider	verbe,décision,établissement	[sound:hsk4_定.wav]
2293-V	HSK 4	地球	dìqiú	la Terre, le globe	地球村 - dìqiú cūn - Village global<br>保护地球 - bǎohù dìqiú - Protéger la Terre<br>地球环境 - dìqiú huánjìng - Environnement terrestre	nom,géographie,planète	[sound:hsk4_地球.wav]
2294-V	HSK 4	低温	dīwēn	basse température	低温天气 - dīwēn tiānqì - Temps froid<br>低温保存 - dīwēn bǎocún - Conserver au froid<br>零下低温 - língxià dīwēn - Température sous zéro	nom,météo,température	[sound:hsk4_低温.wav]
2295-V	HSK 4	底下	dǐxia	en dessous, sous	桌子底下 - zhuōzi dǐxia - Sous la table<br>床底下 - chuáng dǐxia - Sous le lit<br>在底下 - zài dǐxia - En dessous	nom,position,lieu	[sound:hsk4_底下.wav]
2296-V	HSK 4	低于	dīyú	inférieur à, moins de	低于平均 - dīyú píngjūn - En dessous de la moyenne<br>温度低于零度 - wēndù dīyú líng dù - Température inférieure à zéro<br>价格低于预期 - jiàgé dīyú yùqī - Prix inférieur aux attentes	verbe,comparaison,quantité	[sound:hsk4_低于.wav]
2297-V	HSK 4	地址	dìzhǐ	adresse	你的地址是什么？ - nǐ de dìzhǐ shì shénme? - Quelle est ton adresse ?<br>家庭地址 - jiātíng dìzhǐ - Adresse du domicile<br>邮件地址 - yóujiàn dìzhǐ - Adresse email	nom,lieu,contact	[sound:hsk4_地址.wav]
2298-V	HSK 4	东部	dōngbù	partie est	中国东部 - zhōngguó dōngbù - L'est de la Chine<br>城市东部 - chéngshì dōngbù - L'est de la ville<br>东部地区 - dōngbù dìqū - Région de l'est	nom,géographie,direction	[sound:hsk4_东部.wav]
2299-V	HSK 4	动车	dòngchē	train à grande vitesse	坐动车 - zuò dòngchē - Prendre le train rapide<br>动车票 - dòngchē piào - Billet de train rapide<br>动车站 - dòngchē zhàn - Gare de train rapide	nom,transport,train	[sound:hsk4_动车.wav]
363-V	HSK 4	动作	dòngzuò	mouvement, action	做动作 - zuò dòngzuò - faire des mouvements<br>动作快 - dòngzuò kuài - les mouvements sont rapides<br>这个动作 - zhège dòngzuò - cette action	nom,mouvement	[sound:hsk1_动作.wav]
2300-V	HSK 4	短信	duǎnxìn	SMS, texto	发短信 - fā duǎnxìn - Envoyer un SMS<br>收到短信 - shōudào duǎnxìn - Recevoir un SMS<br>回短信 - huí duǎnxìn - Répondre au SMS	nom,communication,téléphone	[sound:hsk4_短信.wav]
2301-V	HSK 4	堵车	dǔchē	embouteillage	路上堵车 - lù shàng dǔchē - Il y a des embouteillages<br>堵车很严重 - dǔchē hěn yánzhòng - Les embouteillages sont importants<br>因为堵车迟到 - yīnwèi dǔchē chídào - En retard à cause des embouteillages	nom,verbe,transport	[sound:hsk4_堵车.wav]
2302-V	HSK 4	队	duì	équipe, file	排队 - páiduì - Faire la queue<br>足球队 - zúqiú duì - Équipe de football<br>我们队赢了 - wǒmen duì yíng le - Notre équipe a gagné	nom,groupe,organisation	[sound:hsk4_队.wav]
2303-V	HSK 4	对方	duìfāng	l'autre partie, l'adversaire	对方说 - duìfāng shuō - L'autre partie dit<br>打败对方 - dǎbài duìfāng - Battre l'adversaire<br>尊重对方 - zūnzhòng duìfāng - Respecter l'autre	nom,personne,relation	[sound:hsk4_对方.wav]
990-V	HSK 4	对面	duìmiàn	en face	在对面 - zài duìmiàn - de l'autre côté<br>坐在对面 - zuò zài duìmiàn - assis de l'autre côté<br>商店对面 - shāngdiàn duìmiàn - devant le magasin	direction	[sound:hsk1_对面.wav]
